Age,Title,Review,Rating,Recommend,Positive Feedback Count,Department Name,Class Name,Review Length
25,Love this cadigan,This cardigan is defined by comfort. it is of a lovely knitted like material and is very warm. the pockets are great for holding your phone and the billowy sleeves make you feel like you are wrapped in a blanket.,5,1,0,Tops,Sweaters,229
66,Darling but size down,I got the m/l and it's huge. usually wear a large. so size down! it's a striking top. but i decided not to reorder because i don't really need another short sleeve top. i tried it under a cardigan and of course it looses its appeal because you can't see the floral design. had to return.,3,1,0,Tops,Knits,308
48,Fabulous feminine trench!,"The skirt on this trench has tons of fabric. it goes on and on, and drapes and twirls beautifully. as a trench, it fits well and does the trick. i believe the skirt is heavy enough not to blow around too much, but i haven't been out in extremely strong winds yet. it fits true to size, at the knee (i'm 5'5""). i sized up because i assumed i would be layering it over clothes. my regular size fit fine over a lightweight cardigan.",5,1,0,Jackets,Outerwear,454
38,Beautiful dress,"The quality and aesthetic of this dress is wonderful. the fit and look are classic. i am 5'10'' and the dress falls mid thigh. this is a beautiful dress for a special event, simple but with sparkle at the neckline and an unusual print. i am very happy with this purchase.",5,1,3,Dresses,Dresses,286
27,So disappointing!,"I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders, therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater",1,0,12,Intimate,Sleep,517
54,Comfortable top,I have these tops in white and blue. very comfotable to wear. the back part swings with movements and is flattering. good price so i got one for my daughter!,5,1,0,Tops,Knits,172
39,Not last year's cut,"I had a few pairs of these high-waisted beauties last year and love them so i was thrilled to see them in this adorable pattern which is even cuter in person. unfortunately, the cut is different. the sides, covered here by the model's hands, flare out a bit which is the function of the sectioning that the piping accentuates. the top is not the definitively high-wasted height from last year. i don't own anything else high-wasted, being an apple i'm generally a low-rider owing to a small hips/butt",3,0,3,Bottoms,Shorts,519
43,Christmas and valentine's day dress in one!,"Gorgeous laser cut top layer in a true vermillion red, oh la la! style is feminine, elegant, and appropriate for all ages.  i plan on wearing this for the upcoming holiday season as well as valentine's day 2017!  quality is top notch and fit is true to size all be it a little snug in the sleeves.  for reference i'm 34e-30-40 and the size 8 worked, i would have like to have tried the 10 but the store only had an 8.  the arms are a little snug, nothing uncomfortable, just snug. length is below kne",4,1,3,Dresses,Dresses,543
39,Super comfortable and look great!,"I love these jeans! well worth the price. waist hits just right. the stretch is great. i can wear them with riding boots, booties, and flats. i love them!",5,1,0,Bottoms,Jeans,187
45,Love these cords,I bought these cords in another color last year and they are my favorite pants. they are so comfy and keep their shape very well. when i saw they were back i had to buy another pair. i purchased navy and the color is beautiful.,5,1,0,Bottoms,Jeans,243
59,Love these,These are true to size and photo. i wore them to the opera and cant wait to wear them with sandals and a tee this summer!,5,1,0,Bottoms,Pants,131
56,Gorgeous black dress,"This dress is a beautiful, classic dress that is figure flattering and as stunning in person as it is in the photo. i love it!!!",5,1,0,Dresses,Dresses,148
46,Red version in xl is perfect,"I ordered the red in xl and the fit on me matches the photos on the model. it's true to size. the quality of the material is fantastic. the stitched upper portion is well-done. the color is much prettier in person. it's such a bright, cheerful, well-made top. i washed mine and air dried it. fits & looks great after washing. this is a bargain, especially on sale. the red combo is such a unique mix of colors. i like using blue jewelry with it. but, also mint green jewelry too.",5,1,0,Tops,Knits,507
26,Lovely!,"I really love this dress because it can be dressed up with wedges or heels for a wedding or cocktail party, but could also be dressed down with a cute pair of gladiators. i love the pockets too! i'm very happy with my purchase and would recommend to anyone who needs a go-to summer dress for many occasions.",5,1,0,Dresses,Dresses,314
29,Love this dress!!!,"Saw this in store today and had to have it. the pink is a really bright pink - definitely more of a hot pink than it appears in the image online. i am a solid 10, and i bought this in an 8, so it definitely runs a size large. highly recommend!",5,1,3,Dresses,Dresses,261
33,Buy this asap,"Love everything about this. the color is gorgeous - great fall addition to any wardrobe. the tassels are cool - usually don't like things like that.

i wear a small or medium in retailer, usually small, and i purchased the small.",5,1,4,Tops,Knits,244
32,Perfect fall number,"This dress is amazing beautiful and perfect for fall. the colors and beading are so much better in person. the pockets are an added bonus! i'm typically a xs but sized up to a s only because i felt the sleeves were tight and across the bust was tighter than i'd like when moving my arms. the xs would have worked but the s is perfect comfort. i highly recommend this beauty. for reference, i'm 5'2, 120 lbs.",5,1,3,Dresses,Dresses,426
39,Sweet,"I have no where to wear this pretty spring time inspired dress.  fits just as pictured, except that i'm short.  i ordered the 10p so my 36dd chest and wide rib cage fit comfortably.  i'm saving this dress for easter or a fancy bridal shower.",5,1,0,Dresses,Dresses,246
56,This was an almost keeper,"I really liked the fit and feel of these pants except the bottom of the pant leg was more bell shaped than i wanted (bought white pilcro culottes last year and they weren't like this), but it wasn't a deal breaker. when i got home, i tried to pair the chocolate pants with something to wear in the summer, but it wasn't working for me. i think the color was just too dark and fall-feeling. they do run big, so i'd think about sizing down ... definitely worth giving them a try if you're okay with the",4,1,0,Bottoms,Pants,525
32,Perfect for fall!,"This is such a cute top! i've learned to size down in swing tops or else they look way too big - in a sloppy way. i ordered the xxs (5'3"" and 110lbs) and it fits well. it'll look cute with my black skinny dress pants or jeans. i definitely recommend!!",5,1,1,Tops,Sweaters,268
39,Fun summer top,"I tried on the pink version, really nice, the fit is loose, but flattering. opening at the neck looks nice either tied or not. fabric is airy. it looked nice tucked in or with a wide leg pant. i passed only because the color wasn't as bright as i need for my pale skin. overall, very nice. 

xs fit at 115 lbs, 30 dd, 26.5 in waist",4,1,1,Tops,Knits,347
26,Nice top strange fit,"I have a curvy figure, and this top is not for me. it fits loose at the top and is tight at the bottom. it is also short. i think this top works best on slender figures.",3,0,3,Tops,Blouses,189
45,Unique top,"I love, love, love this top! the cutout pattern in front is such a unique look and is a great way to add some fun to your usual t-shirt and jeans look. it's well made and the fit is great. i got it in petite s which worked great length-wise.",5,1,3,Tops,Knits,251
39,Warm and nice,"I read all reviews and i decided to try as the price was great. first of all i am 5'6"" 145 lbs, athletic build (not skinny but have muscles). the sweater fits great, just like glove, it does not make me look fat. the quality is great,sweater is warm, cozy and well-made. i am not sure about color as it's brighter as it shown. it is not quite coral, it's a little bit darker which will make it difficult to match it with. the sleeves run small so if you are taller then me just keep it in mind. th sw",3,1,0,Tops,Sweaters,513
44,Unique wash,These jeans are soooo soft. fit is great and the wash is a unique inky grayish color. perfect for fall. love.,5,1,3,Bottoms,Jeans,120
72,Stretch in all the right places,"This dress is more beautiful in person.
this dress fits well on top for my broad shoulders, chest(40c)and through my straight hips. note. the side bottom panels are very stretchy. i will have it tailored slimmer. so if you are bottom curvy, this dress is awesome!",5,1,2,Dresses,Dresses,294
25,Cute and comfy,Mom loves these and she looks great going to the gym! the cut-outs are so cute!,4,1,0,Intimate,Lounge,93
48,Constricting,I tried on this top and it looked fine until i tried to move. you can't lift your arms. i tried on a larger size but still felt like the movement was limited in the back and arm areas.,2,0,1,Tops,Blouses,196
35,"Gorgeous fabric, but fit is loose","I absolutely love the print on this fabric, and the linen blend is perfect for warmer weather. i do wish this top was more fitted overall--it seems like the silhouette is a bit looser than is ideal. however, i'm keeping this and wearing it!
i'm 5'2"", 95 lbs, and ordered the 00 petite.",4,1,5,Tops,Blouses,319
53,Perfect weight,"While there are a countless number of ""winter-white wear-with everything"" sweaters, this is the best one i have seen yet. it is a substantial weight without being coat-like. it is cozy and can be crossed over in front to wrap if desired and it is not itchy as it is cotton. and it's hand washable! i would say it' runs true to size. i wear a 0-2 and petite ( 5 ft 2 in). i purchased the xs but not in petite becasue i wanted the length. it fits fine in the shoulders but the sleeves hit me at my knuc",5,1,8,Tops,Sweaters,514
45,Lovely statement,"I ordered this dress and wow , this is one really pretty dress, my only drawback is that the dress is not fully lined. for this price i was expecting a full lined dress. the flower detail and beading is amazing, but this one is going back hopefully it will be on sale soon, i might reconsider",4,1,2,Dresses,Dresses,308
44,Beautiful dress,This dress is really stunning - can be dressed up or down with a jean jacket really easily. runs quite a bit small in the bust (i ordered a 16 to accommodate) but it is really very pretty. i love this brand- they always have such lovely pieces.,4,1,3,Dresses,Dresses,259
48,Cuter in person,"Don't think the photo does this skirt justice. it's a very flattering fit, the kind of skirt you'll wear all summer!",5,1,0,Bottoms,Skirts,131
53,Instead of denim,"Great little summer jacket that takes the place of a jean jacket . i am not usually fond of olive green but this is a bit deeper than a drab olive without being too green. it is sooo soft and comfortable that i find i am pairing it with all sorts of outfits. fits tts if you are going for the look on the model- not too fitted.
i highly recommend this timeless piece.",5,1,7,Jackets,Jackets,384
39,Love!,"So comfortable, fit just right, flattering, beautiful neutral color, but different, love the embroidery, nothing bad about it. that being said, i haven't worn them the whole day, i suspect they will stretch a bit. also have not washed them, so i hope the color stays the nice rich dark gray turquoise, the length is perfect too, i ordered the petite and they fit as on the model (for a change, i have pretty short legs). (115 lbs, 26.5 in waist, muscular legs)",5,1,4,Bottoms,Pants,465
64,Love it!,"I love this shirt! it's such a beautiful striking color, yet still simple enough to not take the spotlight. the peekaboo shoulders are totally cute. i bought another one of these when it went on sale. so now i have two just in case;) haha",5,1,0,Tops,Knits,246
60,Plum chino's,"I purchased the violet chino's in my local store. the color to me is more plum than violet but a nice shade still. the fit was perfect and they are oh so comfortable. i bought size 27 (weight fluxes 116-118). i can see having several pairs of these in other colors because of the comfort level and they work for fall, spring and summer. in the warmer states even winter. the fabric has a soft feel to it.",5,1,2,Bottoms,Pants,416
51,Very flattering,I am 5'4 and a curvy girl and find this dress to be super flattering in fit and length. i got a size 14 which is my typical size. the slip is a little tight in the bust area for me so i find it easier to put on first and then the dress over which is possible because it snaps in and out at the shoulders. it arrived super wrinkled but i found tossing it in the dryer for a few min helped - is it dry clean which is slightly high maintenance but so cute it's worth it. great dress for transitioning in,5,1,1,Dresses,Dresses,515
35,"Awkward shape, cute fabric","I'm 5'3"" about 130lbs and ordered a size 6. the print on the fabric is as expected but the shape of the dress and fit were not good at all. i probably would wear a 4 instead of the 6, but could tell that even if i had the 4, the cut of it still wouldn't be flattering on me at all. it was baggy in odd places and had no shape. the outer fabric is very sheer and see through and the lining is nice, with a fitted slip design.",2,0,3,Dresses,Dresses,450
35,Not as flattering as in picture,"I waited impatiently for this item to come in stock, and when it did, i had it overnighted because i was so excited to receive it. it's hit or miss with me as far as retailer's mediums and larges, depending on the brand. i generally err on the side of caution, so i ordered the large. it looked cute out of the package, but when i put it on i was terribly disappointed. it flared way out at the bottom, and was not as fitted through the waist as on the model. this could have been the large sizing, but",3,0,7,Tops,Knits,533
44,Only good for small busted ladies,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,2,0,2,Intimate,Swim,168
42,Cute sweater,"Don't judge the sweater by the model. it's an unattractive ensemble. the sweater is very pretty on. it's lightweight with a cute design on the back. i wear with skinny jeans or leggings. it runs a bit wide at shoulders but i'm petite so it could just be me. also, it says dry clean i think. but i put in a mesh bag and washed on delicate cycle by itself. then laid flat to dry and it was fine.",4,1,0,Tops,Fine gauge,405
30,Best fall purchase i made!,"Although the weather is getting warm in ca, the gold color and cut of this shirt made me want to buy just one more long sleeved item--and it didn't disappoint! i'm actually looking forward to next winter so i can wear it again!",5,1,0,Tops,Knits,253
45,Perfect skinny jean,"I'm in love. the cut, fit, and fabric of this jean have made it my favorite, everyday pair. they're mostly rayon, followed by equal parts polyester and cotton with a touch of spandex thrown in: the right combination for fit, softness, and durability. these hold their shape well, so i don't have to wash them every other time i wear them. the ankle length hits me at the top of my ankle bone. perfect. i'm 5'6"", 125 pounds. ordered size 27.",5,1,1,Bottoms,Jeans,459
33,Paper crown does it again!,"This dress is beautiful. swingy and fun, and the floral pattern is just stunning for fall and winter. i am planning on wearing it with black tights and ankle booties. could be dressed up or down- very versitle. fits my tall curvy frame perfectly. love.",5,1,0,Dresses,Dresses,278
40,Very kate middleton,"The photos do an amazing job of selling this coat. in person it is just a little bit less than what i was hoping for. the navy blue color is lovely and elegant and fits the sophisticated femininity of this style. black or khaki would be too boring.

the fabric is soft and drapes and flows beautifully, but it is quite thin. if you hold the coat up to the light you can almost see through it! the thinness probably helps the flattering fit of the coat, but i don't know how effective that makes it at",4,1,15,Jackets,Outerwear,519
51,"Flirty, pretty, stripey fun","More of an a-line rather than tunic shape--which makes this a great, flattering, spring-through-summer party and barbecue throw on. true to size, washable. the indigo and purpley-gray pop with the mix of rose stripes, and the fringe and length keep it from being dowdy. i'm 5'5"" and this hit mid thigh. i keep pulling it out of the closet and trying it on! can't wait for the weather to turn in earnest to wear this sassiness out.",5,1,2,Dresses,Dresses,457
28,"Chic, over-sized, fashion statement coat","When i first tried it on, i was worried it would add 10-15 lbs to my hourglass frame, but if worn correctly, it actually has a flattering, slimming effect. i recommend wearing it open (like in the photo) with the same type of outfit underneath...looks very chic! or, to give yourself a defined waist, use the provided ribbon belt tied to the side or use your own large, statement belt. also looks great with vintage sunglasses! the fabric quality can't be beat. it's nice and heavy to the touch. i ca",4,1,0,Jackets,Outerwear,540
43,Runs very large!,"Cute dress but way too big. i ordered a 2 petite and i'm swimming in it. i'm usually a size 2-4 and 5'4"".
will exchange for smaller size since i think it would be really great if fit properly.",4,1,4,Dresses,Dresses,208
32,"Sexy, simple top","I love this top. i got a medium in black on sale. i am 5'8'' and 135lbs. the medium fits great. the medium is slightly loose on me through the tummy, which is nice - in my experience, it is not too constraining, contrary to other reviews. however, i think it depends on your body shape; i am a coke-bottle. this will be a wardrobe staple for day to day and going out; note, it is too low-cut for work wear. very happy with my purchase.",5,1,0,Tops,Knits,451
59,Try it! you'll love it!,"This is a beautiful sweater. high quality cashmere was used as it is very soft. as other reviewers stated, the sweater does run large. so i purchased one size down and ordered an xxs, for a perfect fit. i went with yellow, which is a great color. this is not high low, which i love! i am so thrilled, that just as soon as i'm finished writing this review, i'm going to purchase another sweater in red.",5,1,1,Tops,Fine gauge,424
40,Beautiful color,"I purchased this in the ""purple"" which is more blue than purple, but you can definitely see the purplish hue depending on the light. it's a beautiful, rich indigo color. it's very comfortable. i usually go for more fitted styles, but i was pleasantly surprised at how flattering this top is even though the body of the shirt is more loose fitting. i'm very excited to wear this top this summer. i haven't worn and washed it yet, so i am hoping the color and material will hold up after washing. i am",5,1,0,Tops,Knits,514
61,I love this skirt!,"I saw the skirt on a display today at my local store. i was attracted by the colors and the display itself. my thoughts, "" give it a chance"". i bought the size 10 without even trying it on, with the idea that the colors and style had so much potential, i am so pleased with this skirt! the fit is true, although if you like a higher ride on the waist, i would size down. the fabric has just the right amount of stretch to make it super comfortable. i had so many staple items in my wardrobe that i wi",5,1,1,Bottoms,Skirts,518
48,Happy yellow!,"This is a unique color, and a lovely dress. i have the yellow, and i didn't find that it ran large. it definitely has a loose, flowing fit, and you can wear with or without a belt for different looks. the pleated fabric near the waist does fit differently than the other fabrics, but i don't think it looks odd. you have several pictures of people wearing them, and you can see that it looks amazing on everyone!",5,1,0,Dresses,Dresses,425
62,Loveee,"This is an awesome vest - so soft, cozy, and i cannot wait to wear it through fall and winter. for sake of not repeating all the positive aspects that the previous reviewers did, i'll mention the one flaw...no pockets :( still totally worth full price in my mind though.",5,1,7,Tops,Fine gauge,276
31,Runs large in top and waist,"I would have loved this dress if the bust and waist were just a little more fitted. i am 32c and the top was too big. fit perfectly on hips. the lace material means it cannot be easily altered, so i chose to return the dress. i would have definitely kept it if it were a better fit.",4,1,0,Dresses,Dresses,309
45,Better in person,"I think it's prettier in person. the color is a little brighter in reality, and the beading on the lower half is in 2 colors (green and gray), which isn't apparent in the photo. although i would consider it true to size, it's a full looking top. i'm 5'8', and both the sleeves and the length are not as long on me as they are on the model. it's a bit sheer, but i personally found it to be fine with a nude bra. cute vintage look.",4,1,0,Tops,Blouses,446
39,"Beautiful details, runs long",Feels a bit more tunic than blouse but it's a lovely piece all the same.,4,1,0,Tops,Knits,100
39,Nice summer top,Runs large under arms i am typically a size medium but bought size small.,4,1,31,Tops,Knits,88
32,Cute dress,I went with the xs because i didn't want the v neck in the front to be too low. it looks cute paired with a kimono and a necklace.,5,1,0,Dresses,Dresses,140
28,"Shrinks, shrinks, shrinks","I purchased this top in the rose and steel blue colors even though the majority of reviews says it shrinks even when you wash per the instructions. i called the local retailer store first to see if it could be returned if this happened and they said yes, no problem. well the reviews are correct. i washed just the rose colored top so i could compare it to the steel blue if it did shrink. i am returning them this evening. i will not take the time or spend the money to dry clean a tank. it is made ve",1,0,1,Tops,Knits,527
38,"On me, not flattering","I tried this on in the store yesterday and i wanted to buy it very much. the jacket would work well for many sleveless tops or dresses all summer, and would work in an office. but, on me, the unusual cut of the arms emphasized the worst part of my arms (saggy or fat area) in a comical manner. if they tried to design a garmet to make arms look bad, the couldnt have done it better. further, the extra material against the body added bulk at my narrowest point (i am hourglass). again, not flattering",3,1,14,Jackets,Jackets,521
34,Extremely flowy,"I like flowy tops because i have a bit of a belly and i like to camouflage it but this top was really flowy. the fabric is great and the embroidery is beautiful, i was hoping for this to be a holiday staple this year. it has to go back though, just too large. i don't love it quite enough to order a size down.",2,0,4,Tops,Knits,325
32,Sweet,"I saw this in the rockefeller store and picked it right up. i don't wear red so this shade or burgundy was more my color. the fit is perfect (sometimes buy a m at retailer but the small was perfect, which is what i'd wear at in most brands). i was slightly shocked it cost more than the other tops i bought, but it was too pretty to put back. wore with dark flare jeans to dinner that very night!",5,1,2,Tops,Blouses,401
41,Cute summer top,"This is a great light, free flowing top for the summer. i agree with the other reviewers that the top section hits in a weird area, but if you are small busted, you won't be affected. it can be dressed up or down with jewelry and offers a whimsical option to a plain white blouse for the summer!",5,1,1,Tops,Blouses,310
38,Lightweight and flowy,"I love this dress so much, i've considered getting it in the other prints. it's fitted in all the right places and has pockets! i love that it's stretchy. i'm a 36d and it's hard to fit dresses over the chest. this dress is a dream!",5,1,44,Dresses,Dresses,253
36,Cute little fox,Lovely foxy sweater. i dressed it down for work but would look fantastic with a pretty skirt too!,5,1,0,Tops,Sweaters,112
38,Maternity tablecloth,"I had high hopes for this dress but my husband said i looked pregnant and that i was wearing a tablecloth- and he was right! i'm usually a size 10 so perhaps this would look good on a talk lanky person with a very long torso... but probably not. way too much fabric around the midsection. it's a shame because the fabric was really pretty, but too stiff a hand to drape well.",1,0,0,Dresses,Dresses,395
53,Beautiful summer dress,"I was unsure about this dress when i first tried it on. the color is gorgeous, it is flowy and beautiful. it hits just below the knee (i am tall), which is something i am not used to. i hadn't decided on it, but my husband loves it and that's all that matters! it is very feminine and pretty. i normally wear a 0, but ordered a 00- it fits just slightly loose, which is the style this dress is going for.",4,1,0,Dresses,Dresses,426
45,Super comfortable and stylish,I love the navy blue color. they are a fun alternative to skinny jeans. the fit is great and they are super comfortable!,5,1,0,Bottoms,Jeans,149
55,Great style!,"This jumpsuit is gorgeous...on the right body. if you have a tiny rib cage and a flat stomach and an average to short torso, this may fit you beautifully. on me, the defined gathered area you see in the photo was very tight and hit me in an odd place. the fabric is a great weight and it is a beautiful and rich looking. i really wanted this to work out for me. as for size, i found it just a little tight in the hips, waist and rib cage.",3,1,19,Bottoms,Pants,450
65,Love the style - hate the dye left on my skin,"I recommend this product, but with the following reservations. 

the dye from the product colors my skin every time i wear this outfit. i love the fit and make of the jumper, but i hate that my skin looks blue by the end of the day. this is still happening after several washes, which makes me feel disappointed. it will dye your undergarments so choose wisely.",2,1,0,Bottoms,Pants,408
56,Really cute spin on indispensable ankle jeans,"I have to disagree with some previous reviews -- i think the buttons on these ankle jeans really set them apart. they look absolutely adorable with booties, flats, wedges, heels, anything! and they're extremely comfortable and flattering, as most pilcros tend to be. i got my usual size 26 and the rise and fit is great. i think maybe they stretch out a bit; i've only worn them a couple times and by the end of the day the waist seems a little loose. but overall, great and a good price (at least co",5,1,12,Bottoms,Jeans,545
37,Way too big/colors off,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4"", 110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green, the red is much more red than rust colored, etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm, but can't justify the price. it's going back to the store.",2,0,6,Trend,Trend,455
42,I love tiny!,I own many tiny tops and like other reviews have stated this is a favorite. the ombre design makes it stand out. the embroidery is beautiful. these are usually tops i throw on during my time off/weekends and i have received many compliments on this one. tiny usually runs small but this is true to size or even a size smaller.,5,1,1,Tops,Knits,338
47,Not as pictured,"This dress arrived with a black rope belt and belt loops. i did not see this in the photo. i thought it was a throw-on-and-go dress, not a belted dress. this, in addition to the weird sizing, caused me to return it. i am a size 4-6 in dresses and the size small i ordered was skin tight and bunched at the hips.",3,1,3,Dresses,Dresses,326
35,Had high hopes but pattern is sewn crooked,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately, the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",2,0,1,Intimate,Swim,416
62,Beautiful spring dress!,"Tried this is my normal 4, and it fits exactly as shown. i can see how this could give issues to someone with any curves because the lining is definitely more fitted than the loose overlay, especially in the bust and hips. i found the quality to be very nice, length was slightly above the knee on my 5'7"" frame so it feels work-appropriate. my only wish is that the colors/pattern could transition better to multiple seasons. it definitely feels very springy and not much else.",5,1,0,Dresses,Dresses,501
39,Almost passed,"I saw this online and wasnt sure and actually walked right past it in the store. but my usual stylist walked around the store with me and insisted it was a goodone. she usually knows what she is talking about... super soft nd comfortable, love the long sleeves (it has hidden buttons), cut is flattering on everyone. i ended up ordering petite size. turtleneck is not too tight, and the dress can pretty mjuch be dressed up or down. my friend also bought it (huhm twinsies)!! my favorite design was t",5,1,1,Dresses,Dresses,513
49,Not for anyone with a large chest!!,"I'm a 36ddd and although that's pretty large, i don't generally have trouble fitting into most retailer clothing. (the tracy reese amoret dress, for example, fits just fine in my regular size.) so, i ordered this dress in my regular size. well, i tried it on, and the right and left sides of the front closure on top were literally about 10 inches apart. there was *no way* this would fit, even if i went up 3 sizes. it's crazy!
this is a terrible shame because it's really a lovely dress and it fits j",4,1,3,Dresses,Dresses,537
56,Thin material,"This is a lovely dress, but much more casual than i thought from the picture. the material is very thin and casual. i needed a dressier dress, and i didn't need another casual dress, so i sent it back, but it would be fine if you want something casual.",3,1,0,Dresses,Dresses,265
39,Still thinking,"As others have said, this dress does run large. i ordered the xxs petite, and ti isalmsot big on me (hips are wide, so at least, it is comfortable in width). material is a bit scratchier than i am used to s well.

color is great, and it looks nice when i see it on my stylist, who convinced me to hold on to it for a little... thinking about it.

my zipepr was also a little hard to work.

shorter than some other dresses...",4,1,1,Dresses,Dresses,438
41,Wow!,"Bought these jeans after reading others reviews and was not disapointed. these are the most flatering jeans! they give you legs for days, while providing amazing shape. oh and did i mention their soft as butter. huge win for me as jeans are one of the most difficult items for me to my as my waist is 1-2 sized smaller than my hips and thes stretch marvilously to fit your body. they are on the pricier side and well worth it.",5,1,0,Bottoms,Jeans,430
39,"Cute, definitely needs to be belted","I'm a 36ddd, and have a bust about 42"" so when i tried this on in a size 12, i honestly didn't expect to be able to squeeze it on... and yet i had inches upon inches to spare in the bust. this really is built more like a tent than a dress. on the bright side though, if you belt it, and gather the extra material at the sides it'll define your waist and the skirt has lots of swing and flounce to it. i do love a line styles!! 

i found i had to roll up the sleeves otherwise the dress looked too s",4,1,8,Dresses,Dresses,535
48,Charming,"Lots of embellishment, striking magenta color, feels great on, with a flattering neckline that isn't too low. i recommend it!",5,1,0,Tops,Knits,133
50,Comfy & classy,"Love this top! love that it ia jersey knit which makes it comfortable. love the print which makes it stand out. love the design of a side bow. i did not have an issue with the banded hem, in fact i like how it makes the top more structured.",5,1,0,Tops,Knits,254
67,Cozy and stylish,"I love this cardigan! its fit, however, really depends a lot on an individual's height and build. i am about 150 lbs. i have slim arms and am larger in the chest. my typical size in retailer clothing is m. having said that, i found that in this top a s fit best. it made a difference with how the pockets and lapels lay. the pants you wear may affect the look when you snap it closed. wearing leggings or slim pants (ex. pilcro cords) gave a much more flattering look to my backside. jeans...not so muc",5,1,5,Intimate,Lounge,518
38,Lovely top for fuller figures,"Gorgeous top, and generous to fuller figures. i meant to order an xl but somehow ended up with the l. was positive i'd have to return it, but it was perfect. went back and bought the white. it's one of those wonderful pieces that feels classy and fun at the same time. very flattering fit.",5,1,0,Tops,Blouses,318
33,Gorgeous and flattering,"I found this set once while browsing the website. i fell in love with it and kept a photo of the set so i could save up to purchase it. as luck would have it, my mom surprised me with a gift card, so i applied it to my purchase. i'm so happy with the set. it's wonderfully flattering, and makes me feel sexy. i want one in every color!",5,1,0,Intimate,Intimates,358
29,Tighter than expected,"I ordered this in green when it was on sale and was so excited to get it. i thought the color would compliment my complexion perfectly. i read the other reviews who mentioned this item fit closer to the body than what is shown on the model - i wish i would have listened. while it is a very comfortable piece and stretches, it is a lot tighter than i wanted and because of that it is a bit see through. i didn't want to have to wear a cami underneath and i am pretty curvy. this top does show many of",4,0,0,Tops,Knits,521
44,"Love ""em but hei hei where'd the side buttons go?","Hey hei hei! where did your side buttons go on this design? on all of the other hei hei's i own there are two or three very cute side buttons at the hips in belt area with a matching also cute cloth strip attached so that when the pant becomes too lose at the waist you can tighten it up a notch. 

i bought the sky & yellow in these pants in a size 10. i am 158 lbs and 5'6."" when i first put these on they fit just like i want them too (a bit of a boyfriend pant feel, not too slouchy), but witho",4,1,17,Bottoms,Pants,549
47,Great skirt,"Fits true to size. good quality, style and length.",4,1,1,Bottoms,Skirts,61
67,Pleasantly surprised,"I read all the previous reviews and wasn't sure what to think. when i saw it on sale at my local retailer store, i decided that, despite the thin fabric, it was worth getting. i love the quote spoken by audrey hepburn in the movie ""sabrina"" and knew i just needed to add a cami underneath. i bought it two days ago and wore it yesterday with a short sleeved open sweater, so the quote showed. i got two compliments on it within a short time! for reference, i am 5'9"" and 150 lbs. i bought a large and i",4,1,6,Tops,Knits,522
39,"Wanted to love this dress, but the cut is strange","I am a proportionate 5'4"" 39 year old and thought this dress would look great. it's a-line and looks a lot like the kind of dresses that usually fit me nicely. i bought it in an 8p, which is my normal size. the hips were a little too big, but not bad. the top part, however, was enormous. the cut in the shoulders/neckline was way too wide, the lace sleeves were way too big, there was too much room in the bust (my c cup was inadequate), etc. this dress would look nice on someone who is thicker/vol",3,0,7,Dresses,Dresses,549
26,Sherbrooke peplum top,"Fits great, comfortable!",5,1,0,Tops,Knits,45
24,Great basic tank,I'm always on the hunt for good white blouses to pair with business casual attire or everyday wear. this was a great tank. i love the fabric. it's nice and sturdy and you don't have to worry about wearing a cami beneath it. this fabric does wrinkle some so bear that in mind. i really like the shape of the top near the shoulders. it's a great conservative cut. the little criss cross detail on the back adds a bit of charm to the top. i would definitely recommend this to others.,4,1,1,Tops,Blouses,496
38,Cute...,"I am 5'6"" and typically wear a medium. i purchased this shirt in a small. it is big on me. not very flattering but just a cute shirt to wear on a saturday afternoon.",4,1,0,Tops,Knits,172
66,Cute and comfy,"Yes, this top runs large and it doesn't show your curves, but it's still really cute and fun to wear. i first purchased the beautiful sage color, and after getting compliments, i also ordered the navy version. these tops are easy to wear, have an interesting detail at the neck, and could be layered. cozy, comfortable, stylish. love mine!",5,1,0,Tops,Knits,353
57,Runs big on top,"Beautiful dress but the fit was off for me. overall this is good quality with beautiful lace detail. as the other reviewer mentioned the cutout in the back is very cute. i wanted to love this dress but i found it to run large in the top. i'm 5'6 130lb with 34c and i ordered the small, the top just hung off of me. perhaps it would have been better with an xs.",3,1,5,Dresses,Dresses,375
